Year,Month,Region,Commodity,Unit,Priceflag,Pricetype,Currency,Price,Usdprice,Amount Produced(Tonnes),Annual Rainfall,Annual Temperature,,,,,,,,,,,,,,,,
2012    ,December,North Eastern,Maize,KG,actual,Retail,KES,76,0.2579,"14,999.52",85.3,30.4,,,,,,,,,,,,,,,,
2012    ,January,Nyanza,Maize,KG,actual,Retail,KES,39.68,0.2798,"26,249.86",190.5,23.5,,,,,,,,,,,,,,,,
2012    ,February,Nyanza,Maize,KG,actual,Retail,KES,39.2,0.2763,"26,249.86",180.6,23.4,,,,,,,,,,,,,,,,
2012    ,March,Nyanza,Maize,KG,actual,Retail,KES,39.35,0.2774,"26,249.86",170.8,23.3,,,,,,,,,,,,,,,,
2012    ,April,Nyanza,Maize,KG,actual,Retail,KES,39.55,0.2788,"29,999.84",160.9,23.2,,,,,,,,,,,,,,,,
2012    ,May,Nyanza,Maize,KG,actual,Retail,KES,39.25,0.2766,"33,749.82",150.3,23.1,,,,,,,,,,,,,,,,
2012    ,June,Nyanza,Maize,KG,actual,Retail,KES,39.4,0.2777,"29,999.84",140.1,23,,,,,,,,,,,,,,,,
2012    ,July,Nyanza,Maize,KG,actual,Retail,KES,39.3,0.277,"29,999.84",130.5,22.9,,,,,,,,,,,,,,,,
2012    ,August,Nyanza,Maize,KG,actual,Retail,KES,39.22,0.2764,"26,249.86",120.6,23.1,,,,,,,,,,,,,,,,
2012    ,September,Nyanza,Maize,KG,actual,Retail,KES,39.52,0.2787,"33,749.82",110.3,23,,,,,,,,,,,,,,,,
2012    ,October ,Nyanza,Maize,KG,actual,Retail,KES,39.65,0.2796,"37,499.81",100.7,22.9,,,,,,,,,,,,,,,,
2012    ,November,Nyanza,Maize,KG,actual,Retail,KES,39.42,0.2779,"37,499.81",90.4,22.8,,,,,,,,,,,,,,,,
2012    ,December,Nyanza,Maize,KG,actual,Retail,KES,39.48,0.2783,"37,499.81",80.2,22.7,,,,,,,,,,,,,,,,
2012    ,January,Rift Valley,Maize,KG,actual,Retail,KES,32.28,0.3326,"107,621.63",195.5,23.1,,,,,,,,,,,,,,,,
2012    ,February,Rift Valley,Maize,KG,actual,Retail,KES,31.75,0.327,"107,621.63",185.4,22.9,,,,,,,,,,,,,,,,
2012    ,March,Rift Valley,Maize,KG,actual,Retail,KES,32.1,0.3301,"107,621.63",175.6,22.8,,,,,,,,,,,,,,,,
2012    ,April,Rift Valley,Maize,KG,actual,Retail,KES,31.9,0.3282,"123,596.15",165.7,22.7,,,,,,,,,,,,,,,,
2012    ,May,Rift Valley,Maize,KG,actual,Retail,KES,32.15,0.3307,"138,370.67",155.8,22.6,,,,,,,,,,,,,,,,
2012    ,June,Rift Valley,Maize,KG,actual,Retail,KES,32,0.3293,"123,596.15",145.7,22.5,,,,,,,,,,,,,,,,
2012    ,July,Rift Valley,Maize,KG,actual,Retail,KES,31.85,0.3279,"123,596.15",135.6,22.4,,,,,,,,,,,,,,,,
2012    ,August,Rift Valley,Maize,KG,actual,Retail,KES,31.75,0.327,"107,621.63",125.8,22.3,,,,,,,,,,,,,,,,
2012    ,September,Rift Valley,Maize,KG,actual,Retail,KES,32.2,0.3312,"138,370.67",115.3,22.2,,,,,,,,,,,,,,,,
2012    ,October ,Rift Valley,Maize,KG,actual,Retail,KES,32.3,0.3321,"153,745.19",105.6,22.1,,,,,,,,,,,,,,,,
2012    ,November,Rift Valley,Maize,KG,actual,Retail,KES,32.05,0.33,"153,745.19",95.4,22,,,,,,,,,,,,,,,,
2012    ,December,Rift Valley,Maize,KG,actual,Retail,KES,31.99,0.3289,"153,745.19",85.3,21.9,,,,,,,,,,,,,,,,
2012    ,January,Western,Maize,KG,actual,Retail,KES,32.7,0.2715,"41,998.66",195.5,22.7,,,,,,,,,,,,,,,,
2012    ,February,Western,Maize,KG,actual,Retail,KES,32.3,0.2681,"41,998.66",185.4,22.6,,,,,,,,,,,,,,,,
2012    ,March,Western,Maize,KG,actual,Retail,KES,32.4,0.2689,"41,998.66",175.6,22.5,,,,,,,,,,,,,,,,
2012    ,April,Western,Maize,KG,actual,Retail,KES,32.45,0.2693,"47,998.47",165.7,22.4,,,,,,,,,,,,,,,,
2012    ,May,Western,Maize,KG,actual,Retail,KES,32.55,0.2701,"53,998.28",155.8,22.3,,,,,,,,,,,,,,,,
2012    ,June,Western,Maize,KG,actual,Retail,KES,32.6,0.2705,"47,998.47",145.7,22.2,,,,,,,,,,,,,,,,
2012    ,July,Western,Maize,KG,actual,Retail,KES,32.35,0.2684,"47,998.47",135.6,22.1,,,,,,,,,,,,,,,,
2012    ,August,Western,Maize,KG,actual,Retail,KES,32.45,0.2693,"41,998.66",125.8,22,,,,,,,,,,,,,,,,
2012    ,September,Western,Maize,KG,actual,Retail,KES,32.5,0.2697,"53,998.28",115.3,21.9,,,,,,,,,,,,,,,,
2012    ,October ,Western,Maize,KG,actual,Retail,KES,32.55,0.2701,"59,998.09",105.6,21.8,,,,,,,,,,,,,,,,
2012    ,November,Western,Maize,KG,actual,Retail,KES,32.35,0.2684,"59,998.09",95.4,21.7,,,,,,,,,,,,,,,,
2012    ,December,Western,Maize,KG,actual,Retail,KES,32.49,0.2702,"59,998.09",85.3,21.6,,,,,,,,,,,,,,,,
2012    ,January,Central,Maize,KG,actual,Retail,KES,61.7,0.4068,"18,374.42",195.5,20.5,,,,,,,,,,,,,,,,
2012    ,February,Central,Maize,KG,actual,Retail,KES,61.3,0.4042,"18,374.42",185.4,20.4,,,,,,,,,,,,,,,,
2012    ,March,Central,Maize,KG,actual,Retail,KES,61.5,0.4055,"18,374.42",175.6,20.3,,,,,,,,,,,,,,,,
2012    ,April,Central,Maize,KG,actual,Retail,KES,61.6,0.4062,"20,999.33",165.7,20.2,,,,,,,,,,,,,,,,
2012    ,May,Central,Maize,KG,actual,Retail,KES,61.4,0.405,"23,624.25",155.8,20.1,,,,,,,,,,,,,,,,
2012    ,June,Central,Maize,KG,actual,Retail,KES,61.5,0.4055,"20,999.33",145.7,20,,,,,,,,,,,,,,,,
2012    ,July,Central,Maize,KG,actual,Retail,KES,61.35,0.4043,"20,999.33",135.6,19.9,,,,,,,,,,,,,,,,
2012    ,August,Central,Maize,KG,actual,Retail,KES,61.4,0.405,"18,374.42",125.8,19.8,,,,,,,,,,,,,,,,
2012    ,September,Central,Maize,KG,actual,Retail,KES,61.65,0.4065,"23,624.25",115.3,19.7,,,,,,,,,,,,,,,,
2012    ,October ,Central,Maize,KG,actual,Retail,KES,61.75,0.4072,"26,249.17",105.6,19.6,,,,,,,,,,,,,,,,
2012    ,November,Central,Maize,KG,actual,Retail,KES,61.55,0.406,"26,249.17",95.4,19.5,,,,,,,,,,,,,,,,
2012    ,December,Central,Maize,KG,actual,Retail,KES,61.35,0.404,"26,249.17",85.3,19.4,,,,,,,,,,,,,,,,
2013    ,January,Coast,Maize,KG,actual,Retail,KES,53.85,0.3016,"15,089.29",195.5,28.5,,,,,,,,,,,,,,,,
2013    ,February,Coast,Maize,KG,actual,Retail,KES,53.45,0.2993,"15,089.29",185.4,28.4,,,,,,,,,,,,,,,,
2013    ,March,Coast,Maize,KG,actual,Retail,KES,53.7,0.3006,"15,089.29",175.6,28.3,,,,,,,,,,,,,,,,
2013    ,April,Coast,Maize,KG,actual,Retail,KES,53.6,0.3,"17,244.90",165.7,28.2,,,,,,,,,,,,,,,,
2013    ,May,Coast,Maize,KG,actual,Retail,KES,53.55,0.2997,"19,400.52",155.8,28.1,,,,,,,,,,,,,,,,
2013    ,June,Coast,Maize,KG,actual,Retail,KES,53.65,0.3003,"17,244.90",145.7,28,,,,,,,,,,,,,,,,
2013    ,July,Coast,Maize,KG,actual,Retail,KES,53.75,0.3008,"17,244.90",135.6,27.9,,,,,,,,,,,,,,,,
2013    ,August,Coast,Maize,KG,actual,Retail,KES,53.5,0.2995,"15,089.29",125.8,28.1,,,,,,,,,,,,,,,,
2013    ,September,Coast,Maize,KG,actual,Retail,KES,53.8,0.3011,"19,400.52",115.3,28,,,,,,,,,,,,,,,,
2013    ,October ,Coast,Maize,KG,actual,Retail,KES,53.9,0.3017,"21,556.13",105.6,27.9,,,,,,,,,,,,,,,,
2013    ,November,Coast,Maize,KG,actual,Retail,KES,53.55,0.2997,"21,556.13",95.4,27.8,,,,,,,,,,,,,,,,
2013    ,December,Coast,Maize,KG,actual,Retail,KES,53.4,0.2995,"21,556.13",85.3,27.7,,,,,,,,,,,,,,,,
2013    ,January,Eastern,Maize,KG,actual,Retail,KES,32.55,0.481,"30,178.58",195.5,22.5,,,,,,,,,,,,,,,,
2013    ,February,Eastern,Maize,KG,actual,Retail,KES,32.1,0.474,"30,178.58",185.4,22.4,,,,,,,,,,,,,,,,
2013    ,March,Eastern,Maize,KG,actual,Retail,KES,32.35,0.4776,"30,178.58",175.6,22.3,,,,,,,,,,,,,,,,
2013    ,April,Eastern,Maize,KG,actual,Retail,KES,32.45,0.4791,"34,489.81",165.7,22.2,,,,,,,,,,,,,,,,
2013    ,May,Eastern,Maize,KG,actual,Retail,KES,32.2,0.4756,"38,801.03",155.8,22.1,,,,,,,,,,,,,,,,
2013    ,June,Eastern,Maize,KG,actual,Retail,KES,32.4,0.4785,"34,489.81",145.7,22,,,,,,,,,,,,,,,,
2013    ,July,Eastern,Maize,KG,actual,Retail,KES,32.3,0.4767,"34,489.81",135.6,21.9,,,,,,,,,,,,,,,,
2013    ,August,Eastern,Maize,KG,actual,Retail,KES,32.25,0.476,"30,178.58",125.8,22,,,,,,,,,,,,,,,,
2013    ,September,Eastern,Maize,KG,actual,Retail,KES,32.5,0.4796,"38,801.03",115.3,21.9,,,,,,,,,,,,,,,,
2013    ,October ,Eastern,Maize,KG,actual,Retail,KES,32.6,0.4811,"43,112.26",105.6,21.8,,,,,,,,,,,,,,,,
2013    ,November,Eastern,Maize,KG,actual,Retail,KES,32.35,0.4776,"43,112.26",95.4,21.7,,,,,,,,,,,,,,,,
2013    ,December,Eastern,Maize,KG,actual,Retail,KES,32.24,0.4756,"43,112.26",85.3,21.6,,,,,,,,,,,,,,,,
2013    ,January,Nairobi,Maize,KG,actual,Retail,KES,29.85,0.3134,"10,059.53",185.5,20.5,,,,,,,,,,,,,,,,
2013    ,February,Nairobi,Maize,KG,actual,Retail,KES,29.4,0.3087,"10,059.53",175.4,20.4,,,,,,,,,,,,,,,,
2013    ,March,Nairobi,Maize,KG,actual,Retail,KES,29.65,0.3113,"10,059.53",165.6,20.3,,,,,,,,,,,,,,,,
2013    ,April,Nairobi,Maize,KG,actual,Retail,KES,29.55,0.3102,"11,496.60",155.7,20.2,,,,,,,,,,,,,,,,
2013    ,May,Nairobi,Maize,KG,actual,Retail,KES,29.5,0.3096,"12,933.68",145.8,20.1,,,,,,,,,,,,,,,,
2013    ,June,Nairobi,Maize,KG,actual,Retail,KES,29.6,0.3108,"11,496.60",135.7,20,,,,,,,,,,,,,,,,
2013    ,July,Nairobi,Maize,KG,actual,Retail,KES,29.7,0.3119,"11,496.60",125.6,19.9,,,,,,,,,,,,,,,,
2013    ,August,Nairobi,Maize,KG,actual,Retail,KES,29.45,0.3091,"10,059.53",115.8,20,,,,,,,,,,,,,,,,
2013    ,September,Nairobi,Maize,KG,actual,Retail,KES,29.75,0.3124,"12,933.68",105.3,19.9,,,,,,,,,,,,,,,,
2013    ,October ,Nairobi,Maize,KG,actual,Retail,KES,29.85,0.3134,"14,370.75",95.6,19.8,,,,,,,,,,,,,,,,
2013    ,November,Nairobi,Maize,KG,actual,Retail,KES,29.55,0.3102,"14,370.75",85.4,19.7,,,,,,,,,,,,,,,,
2013    ,December,Nairobi,Maize,KG,actual,Retail,KES,29.57,0.3105,"14,370.75",75.3,19.6,,,,,,,,,,,,,,,,
2013    ,January,North Eastern,Maize,KG,actual,Retail,KES,27.55,0.6061,"10,059.53",185.5,27.5,,,,,,,,,,,,,,,,
2013    ,February,North Eastern,Maize,KG,actual,Retail,KES,27.1,0.5952,"10,059.53",175.4,27.4,,,,,,,,,,,,,,,,
2013    ,March,North Eastern,Maize,KG,actual,Retail,KES,27.35,0.6001,"10,059.53",165.6,27.3,,,,,,,,,,,,,,,,
2013    ,April,North Eastern,Maize,KG,actual,Retail,KES,27.45,0.6023,"11,496.60",155.7,27.2,,,,,,,,,,,,,,,,
2013    ,May,North Eastern,Maize,KG,actual,Retail,KES,27.2,0.5974,"12,933.68",145.8,27.1,,,,,,,,,,,,,,,,
2013    ,June,North Eastern,Maize,KG,actual,Retail,KES,27.3,0.5996,"11,496.60",135.7,27,,,,,,,,,,,,,,,,
2013    ,July,North Eastern,Maize,KG,actual,Retail,KES,27.4,0.6018,"11,496.60",125.6,26.9,,,,,,,,,,,,,,,,
2013    ,August,North Eastern,Maize,KG,actual,Retail,KES,27.15,0.5963,"10,059.53",115.8,26.8,,,,,,,,,,,,,,,,
2013    ,September,North Eastern,Maize,KG,actual,Retail,KES,27.5,0.6034,"12,933.68",105.3,26.7,,,,,,,,,,,,,,,,
2013    ,October ,North Eastern,Maize,KG,actual,Retail,KES,27.6,0.6056,"14,370.75",95.6,26.6,,,,,,,,,,,,,,,,
2013    ,November,North Eastern,Maize,KG,actual,Retail,KES,27.3,0.5996,"14,370.75",85.4,26.5,,,,,,,,,,,,,,,,
2013    ,December,North Eastern,Maize,KG,actual,Retail,KES,27.09,0.5945,"14,370.75",75.3,26.4,,,,,,,,,,,,,,,,
2013    ,January,Nyanza,Maize,KG,actual,Retail,KES,76.25,0.2897,"25,148.82",195.5,23.5,,,,,,,,,,,,,,,,
2013    ,February,Nyanza,Maize,KG,actual,Retail,KES,75.95,0.2886,"25,148.82",185.4,23.4,,,,,,,,,,,,,,,,
2013    ,March,Nyanza,Maize,KG,actual,Retail,KES,76.15,0.2893,"25,148.82",175.6,23.3,,,,,,,,,,,,,,,,
2013    ,April,Nyanza,Maize,KG,actual,Retail,KES,76.05,0.289,"28,741.50",165.7,23.2,,,,,,,,,,,,,,,,
2013    ,May,Nyanza,Maize,KG,actual,Retail,KES,75.9,0.2885,"32,334.19",155.8,23.1,,,,,,,,,,,,,,,,
2013    ,June,Nyanza,Maize,KG,actual,Retail,KES,76,0.2889,"28,741.50",145.7,23,,,,,,,,,,,,,,,,
2013    ,July,Nyanza,Maize,KG,actual,Retail,KES,76.2,0.2896,"28,741.50",135.6,22.9,,,,,,,,,,,,,,,,
2013    ,August,Nyanza,Maize,KG,actual,Retail,KES,75.85,0.2884,"25,148.82",125.8,22.8,,,,,,,,,,,,,,,,
2013    ,September,Nyanza,Maize,KG,actual,Retail,KES,76.1,0.2892,"32,334.19",115.3,22.7,,,,,,,,,,,,,,,,
2013    ,October ,Nyanza,Maize,KG,actual,Retail,KES,76.3,0.29,"35,926.88",105.6,22.6,,,,,,,,,,,,,,,,
2013    ,November,Nyanza,Maize,KG,actual,Retail,KES,76.05,0.289,"35,926.88",95.4,22.5,,,,,,,,,,,,,,,,
2013    ,December,Nyanza,Maize,KG,actual,Retail,KES,75.8,0.2885,"35,926.88",85.3,22.4,,,,,,,,,,,,,,,,
2013    ,January,Rift Valley,Maize,KG,actual,Retail,KES,35.55,0.2506,"103,110.15",185.5,20.5,,,,,,,,,,,,,,,,
2013    ,February,Rift Valley,Maize,KG,actual,Retail,KES,35.1,0.2478,"103,110.15",175.4,20.4,,,,,,,,,,,,,,,,
2013    ,March,Rift Valley,Maize,KG,actual,Retail,KES,35.35,0.2494,"103,110.15",165.6,20.3,,,,,,,,,,,,,,,,
2013    ,April,Rift Valley,Maize,KG,actual,Retail,KES,35.45,0.2501,"117,840.17",155.7,20.2,,,,,,,,,,,,,,,,
2013    ,May,Rift Valley,Maize,KG,actual,Retail,KES,35.3,0.2493,"132,570.19",145.8,20.1,,,,,,,,,,,,,,,,
2013    ,June,Rift Valley,Maize,KG,actual,Retail,KES,35.4,0.2499,"117,840.17",135.7,20,,,,,,,,,,,,,,,,
2013    ,July,Rift Valley,Maize,KG,actual,Retail,KES,35.5,0.2506,"117,840.17",125.6,19.9,,,,,,,,,,,,,,,,
2013    ,August,Rift Valley,Maize,KG,actual,Retail,KES,35.25,0.2492,"103,110.15",115.8,20,,,,,,,,,,,,,,,,
2013    ,September,Rift Valley,Maize,KG,actual,Retail,KES,35.6,0.2513,"132,570.19",105.3,19.9,,,,,,,,,,,,,,,,
2013    ,October ,Rift Valley,Maize,KG,actual,Retail,KES,35.7,0.252,"147,300.21",95.6,19.8,,,,,,,,,,,,,,,,
2013    ,November,Rift Valley,Maize,KG,actual,Retail,KES,35.4,0.2499,"147,300.21",85.4,19.7,,,,,,,,,,,,,,,,
2013    ,December,Rift Valley,Maize,KG,actual,Retail,KES,35.24,0.2496,"147,300.21",75.3,19.6,,,,,,,,,,,,,,,,
2013    ,January,Western,Maize,KG,actual,Retail,KES,76.25,0.2897,"40,238.11",195.5,23.5,,,,,,,,,,,,,,,,
2013    ,February,Western,Maize,KG,actual,Retail,KES,75.95,0.2886,"40,238.11",185.4,23.4,,,,,,,,,,,,,,,,
2013    ,March,Western,Maize,KG,actual,Retail,KES,76.15,0.2893,"40,238.11",175.6,23.3,,,,,,,,,,,,,,,,
2013    ,April,Western,Maize,KG,actual,Retail,KES,76.05,0.289,"45,986.41",165.7,23.2,,,,,,,,,,,,,,,,
2013    ,May,Western,Maize,KG,actual,Retail,KES,75.9,0.2885,"51,734.71",155.8,23.1,,,,,,,,,,,,,,,,
2013    ,June,Western,Maize,KG,actual,Retail,KES,76,0.2889,"45,986.41",145.7,23,,,,,,,,,,,,,,,,
2013    ,July,Western,Maize,KG,actual,Retail,KES,76.2,0.2896,"45,986.41",135.6,22.9,,,,,,,,,,,,,,,,
2013    ,August,Western,Maize,KG,actual,Retail,KES,75.85,0.2884,"40,238.11",125.8,22.8,,,,,,,,,,,,,,,,
2013    ,September,Western,Maize,KG,actual,Retail,KES,76.1,0.2892,"51,734.71",115.3,22.7,,,,,,,,,,,,,,,,
2013    ,October ,Western,Maize,KG,actual,Retail,KES,76.3,0.29,"57,483.01",105.6,22.6,,,,,,,,,,,,,,,,
2013    ,November,Western,Maize,KG,actual,Retail,KES,76.05,0.289,"57,483.01",95.4,22.5,,,,,,,,,,,,,,,,
2013    ,December,Western,Maize,KG,actual,Retail,KES,75.8,0.2885,"57,483.01",85.3,22.4,,,,,,,,,,,,,,,,
2013    ,January,Central,Maize,KG,actual,Retail,KES,78.45,0.3236,"17,604.17",195.5,18.5,,,,,,,,,,,,,,,,
2013    ,February,Central,Maize,KG,actual,Retail,KES,77.95,0.3215,"17,604.17",185.4,18.4,,,,,,,,,,,,,,,,
2013    ,March,Central,Maize,KG,actual,Retail,KES,78.25,0.3227,"17,604.17",175.6,18.3,,,,,,,,,,,,,,,,
2013    ,April,Central,Maize,KG,actual,Retail,KES,78.35,0.3231,"20,119.05",165.7,18.2,,,,,,,,,,,,,,,,
2013    ,May,Central,Maize,KG,actual,Retail,KES,78.1,0.3221,"22,633.94",155.8,18.1,,,,,,,,,,,,,,,,
2013    ,June,Central,Maize,KG,actual,Retail,KES,78.2,0.3225,"20,119.05",145.7,18,,,,,,,,,,,,,,,,
2013    ,July,Central,Maize,KG,actual,Retail,KES,78.3,0.3229,"20,119.05",135.6,17.9,,,,,,,,,,,,,,,,
2013    ,August,Central,Maize,KG,actual,Retail,KES,77.85,0.3209,"17,604.17",125.8,18,,,,,,,,,,,,,,,,
2013    ,September,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,"22,633.94",115.3,17.9,,,,,,,,,,,,,,,,
2013    ,October ,Central,Maize,KG,actual,Retail,KES,78.4,0.323,"25,148.82",105.6,17.8,,,,,,,,,,,,,,,,
2013    ,November,Central,Maize,KG,actual,Retail,KES,78.15,0.3223,"25,148.82",95.4,17.7,,,,,,,,,,,,,,,,
2013    ,December,Central,Maize,KG,actual,Retail,KES,78,0.3216,"25,148.82",85.3,17.6,,,,,,,,,,,,,,,,
2014    ,January,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,"15,001.17",185.5,28.5,,,,,,,,,,,,,,,,
2014    ,February,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,"15,001.17",175.4,28.4,,,,,,,,,,,,,,,,
2014    ,March,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,"15,001.17",165.6,28.3,,,,,,,,,,,,,,,,
2014    ,April,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,"17,144.19",155.7,28.2,,,,,,,,,,,,,,,,
2014    ,May,Coast,Maize,KG,actual,Retail,KES,38.54,0.3679,"19,287.21",145.8,28.1,,,,,,,,,,,,,,,,
2014    ,June,Coast,Maize,KG,actual,Retail,KES,38.64,0.3688,"17,144.19",135.7,28,,,,,,,,,,,,,,,,
2014    ,July,Coast,Maize,KG,actual,Retail,KES,38.84,0.3702,"17,144.19",125.6,27.9,,,,,,,,,,,,,,,,
2014    ,August,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,"15,001.17",115.8,28,,,,,,,,,,,,,,,,
2014    ,September,Coast,Maize,KG,actual,Retail,KES,38.94,0.3709,"19,287.21",105.3,27.9,,,,,,,,,,,,,,,,
2014    ,October ,Coast,Maize,KG,actual,Retail,KES,39.04,0.3718,"21,430.24",95.6,27.8,,,,,,,,,,,,,,,,
2014    ,November,Coast,Maize,KG,actual,Retail,KES,38.74,0.3693,"21,430.24",85.4,27.7,,,,,,,,,,,,,,,,
2014    ,December,Coast,Maize,KG,actual,Retail,KES,38.44,0.365,"21,430.24",75.3,27.6,,,,,,,,,,,,,,,,
2014    ,January,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,"19,919.75",185.5,23.5,,,,,,,,,,,,,,,,
2014    ,February,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,"19,919.75",175.4,23.4,,,,,,,,,,,,,,,,
2014    ,March,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,"19,919.75",165.6,23.3,,,,,,,,,,,,,,,,
2014    ,April,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,"22,765.43",155.7,23.2,,,,,,,,,,,,,,,,
2014    ,May,Eastern,Maize,KG,actual,Retail,KES,37.05,0.3093,"25,611.11",145.8,23.1,,,,,,,,,,,,,,,,
2014    ,June,Eastern,Maize,KG,actual,Retail,KES,37.15,0.31,"22,765.43",135.7,23,,,,,,,,,,,,,,,,
2014    ,July,Eastern,Maize,KG,actual,Retail,KES,37.35,0.3117,"22,765.43",125.6,22.9,,,,,,,,,,,,,,,,
2014    ,August,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,"19,919.75",115.8,23,,,,,,,,,,,,,,,,
2014    ,September,Eastern,Maize,KG,actual,Retail,KES,37.45,0.3124,"25,611.11",105.3,22.9,,,,,,,,,,,,,,,,
2014    ,October ,Eastern,Maize,KG,actual,Retail,KES,37.55,0.3132,"28,456.79",95.6,22.8,,,,,,,,,,,,,,,,
2014    ,November,Eastern,Maize,KG,actual,Retail,KES,37.25,0.311,"28,456.79",85.4,22.7,,,,,,,,,,,,,,,,
2014    ,December,Eastern,Maize,KG,actual,Retail,KES,37,0.3087,"28,456.79",75.3,22.6,,,,,,,,,,,,,,,,
2014    ,January,Nairobi,Maize,KG,actual,Retail,KES,33.2,0.3903,"7,693.58",185.5,20.5,,,,,,,,,,,,,,,,
2014    ,February,Nairobi,Maize,KG,actual,Retail,KES,32.9,0.387,"7,693.58",175.4,20.4,,,,,,,,,,,,,,,,
2014    ,March,Nairobi,Maize,KG,actual,Retail,KES,33.1,0.3893,"7,693.58",165.6,20.3,,,,,,,,,,,,,,,,
2014    ,April,Nairobi,Maize,KG,actual,Retail,KES,33,0.3882,"8,792.66",155.7,20.2,,,,,,,,,,,,,,,,
2014    ,May,Nairobi,Maize,KG,actual,Retail,KES,32.8,0.3859,"9,891.75",145.8,20.1,,,,,,,,,,,,,,,,
2014    ,June,Nairobi,Maize,KG,actual,Retail,KES,32.9,0.387,"8,792.66",135.7,20,,,,,,,,,,,,,,,,
2014    ,July,Nairobi,Maize,KG,actual,Retail,KES,33,0.3882,"8,792.66",125.6,19.9,,,,,,,,,,,,,,,,
2014    ,August,Nairobi,Maize,KG,actual,Retail,KES,32.8,0.3859,"7,693.58",115.8,20,,,,,,,,,,,,,,,,
2014    ,September,Nairobi,Maize,KG,actual,Retail,KES,33.2,0.3903,"9,891.75",105.3,19.9,,,,,,,,,,,,,,,,
2014    ,October ,Nairobi,Maize,KG,actual,Retail,KES,33.3,0.3914,"10,990.83",95.6,19.8,,,,,,,,,,,,,,,,
2014    ,November,Nairobi,Maize,KG,actual,Retail,KES,33,0.3882,"10,990.83",85.4,19.7,,,,,,,,,,,,,,,,
2014    ,December,Nairobi,Maize,KG,actual,Retail,KES,32.7,0.3848,"10,990.83",75.3,19.6,,,,,,,,,,,,,,,,
2014    ,January,North Eastern,Maize,KG,actual,Retail,KES,35.57,0.3122,"11,066.56",195.5,29.5,,,,,,,,,,,,,,,,
2014    ,February,North Eastern,Maize,KG,actual,Retail,KES,35.27,0.3099,"11,066.56",185.4,29.4,,,,,,,,,,,,,,,,
2014    ,March,North Eastern,Maize,KG,actual,Retail,KES,35.47,0.3117,"11,066.56",175.6,29.3,,,,,,,,,,,,,,,,
2014    ,April,North Eastern,Maize,KG,actual,Retail,KES,35.37,0.3109,"12,647.50",165.7,29.2,,,,,,,,,,,,,,,,
2014    ,May,North Eastern,Maize,KG,actual,Retail,KES,35.17,0.3091,"14,228.43",155.8,29.1,,,,,,,,,,,,,,,,
2014    ,June,North Eastern,Maize,KG,actual,Retail,KES,35.27,0.3099,"12,647.50",145.7,29,,,,,,,,,,,,,,,,
2014    ,July,North Eastern,Maize,KG,actual,Retail,KES,35.47,0.3117,"12,647.50",135.6,28.9,,,,,,,,,,,,,,,,
2014    ,August,North Eastern,Maize,KG,actual,Retail,KES,35.37,0.3109,"11,066.56",125.8,29,,,,,,,,,,,,,,,,
2014    ,September,North Eastern,Maize,KG,actual,Retail,KES,35.57,0.3122,"14,228.43",115.3,28.9,,,,,,,,,,,,,,,,
2014    ,October ,North Eastern,Maize,KG,actual,Retail,KES,35.67,0.313,"15,809.37",105.6,28.8,,,,,,,,,,,,,,,,
2014    ,November,North Eastern,Maize,KG,actual,Retail,KES,35.37,0.3109,"15,809.37",95.4,28.7,,,,,,,,,,,,,,,,
2014    ,December,North Eastern,Maize,KG,actual,Retail,KES,35.07,0.3078,"15,809.37",85.3,28.6,,,,,,,,,,,,,,,,
2014    ,January,Nyanza,Maize,KG,actual,Retail,KES,29.66,0.4697,"24,838.12",195.5,22.5,,,,,,,,,,,,,,,,
2014    ,February,Nyanza,Maize,KG,actual,Retail,KES,29.36,0.4651,"24,838.12",185.4,22.4,,,,,,,,,,,,,,,,
2014    ,March,Nyanza,Maize,KG,actual,Retail,KES,29.56,0.4682,"24,838.12",175.6,22.3,,,,,,,,,,,,,,,,
2014    ,April,Nyanza,Maize,KG,actual,Retail,KES,29.46,0.4667,"28,386.42",165.7,22.2,,,,,,,,,,,,,,,,
2014    ,May,Nyanza,Maize,KG,actual,Retail,KES,29.26,0.4636,"31,934.72",155.8,22.1,,,,,,,,,,,,,,,,
2014    ,June,Nyanza,Maize,KG,actual,Retail,KES,29.36,0.4651,"28,386.42",145.7,22,,,,,,,,,,,,,,,,
2014    ,July,Nyanza,Maize,KG,actual,Retail,KES,29.56,0.4682,"28,386.42",135.6,21.9,,,,,,,,,,,,,,,,
2014    ,August,Nyanza,Maize,KG,actual,Retail,KES,29.46,0.4667,"24,838.12",125.8,22,,,,,,,,,,,,,,,,
2014    ,September,Nyanza,Maize,KG,actual,Retail,KES,29.66,0.4697,"31,934.72",115.3,21.9,,,,,,,,,,,,,,,,
